ten_y | Coefficient std t p_stat lower_95 upper_95q50             |
    other_ten_y |    .205076   .0041057    49.95   0.000     .1970289    .2131231
         ttrend |   .0752418   .0063124    11.92   0.000     .0628695    .0876141
        ttrend2 |  -.0011285   .0001186    -9.52   0.000    -.0013609    -.000896
                |
 sexo1#c.ttrend |
             1  |   .0467615   .0074804     6.25   0.000        .0321     .061423
                |
sexo1#c.ttrend2 |
             1  |  -.0003516   .0001227    -2.87   0.004     -.000592   -.0001111
                |
          covid |
             1  |   .1992827   .1788452     1.11   0.265    -.1512514    .5498169
             2  |   .5357608   .2645301     2.03   0.043     .0172852    1.054236
                |
        1.sexo1 |  -1.379262   .1181813   -11.67   0.000    -1.610895   -1.147628
                |
    covid#sexo1 |
           1 1  |  -.5870629   .2896621    -2.03   0.043    -1.154797   -.0193291
           2 1  |  -1.320136   .3155308    -4.18   0.000    -1.938572   -.7016995
                |
          _cons |   3.335296   .0849964    39.24   0.000     3.168704    3.501888
