
. logit wife_emp hub_ten_y i.ccaa i.act1 /// 
>                 college less_hs hub_age hub_age2 hub_college hub_less_hs ///
>                 i.period_y  if mother==1&wife==1&hub_emp&age>=30&age<35&state!="A" 

Iteration 0:   log likelihood = -31953.369  
Iteration 1:   log likelihood = -30382.338  
Iteration 2:   log likelihood = -30241.118  
Iteration 3:   log likelihood = -30239.966  
Iteration 4:   log likelihood = -30239.966  

Logistic regression                                    Number of obs =  65,851
                                                       LR chi2(41)   = 3426.81
                                                       Prob > chi2   =  0.0000
Log likelihood = -30239.966                            Pseudo R2     =  0.0536

------------------------------------------------------------------------------
    wife_emp | Coefficient  Std. err.      z    P>|z|     [95% conf. interval]
-------------+----------------------------------------------------------------
   hub_ten_y |   .0184456    .001893     9.74   0.000     .0147354    .0221557
             |
        ccaa |
          2  |   .7074945   .0612765    11.55   0.000     .5873947    .8275943
          3  |   .4747037   .0872717     5.44   0.000     .3036544     .645753
          4  |    .385273    .064825     5.94   0.000     .2582183    .5123277
          5  |   .2833382   .0548691     5.16   0.000     .1757967    .3908797
          6  |   .5477001   .0771139     7.10   0.000     .3965596    .6988406
          7  |   .3144668   .0438344     7.17   0.000      .228553    .4003807
          8  |   .3181797   .0431678     7.37   0.000     .2335722    .4027871
          9  |   .6592457   .0399843    16.49   0.000      .580878    .7376135
         10  |   .3089938   .0405215     7.63   0.000     .2295731    .3884145
         11  |  -.2282676   .0500322    -4.56   0.000     -.326329   -.1302062
         12  |   .3485568   .0442093     7.88   0.000     .2619081    .4352054
         13  |   .7041165   .0524378    13.43   0.000     .6013402    .8068927
         14  |   .2775837   .0589745     4.71   0.000     .1619958    .3931717
         15  |   .3388153   .0708908     4.78   0.000     .1998719    .4777588
         16  |   .5028674   .0603902     8.33   0.000     .3845048      .62123
         17  |   .5281911   .0803876     6.57   0.000     .3706342    .6857479
         51  |  -.2517396   .1352696    -1.86   0.063    -.5168631    .0133838
         52  |   .1767705   .1588507     1.11   0.266    -.1345711    .4881121
             |
        act1 |
          1  |   1.010298   .0629096    16.06   0.000     .8869971    1.133598
          2  |   1.384965   .0814826    17.00   0.000     1.225262    1.544668
          3  |   1.496803   .0871646    17.17   0.000     1.325964    1.667643
          4  |   .9469442   .0931109    10.17   0.000     .7644502    1.129438
          5  |   1.086874   .0486754    22.33   0.000     .9914718    1.182276
          6  |   1.184817   .0723973    16.37   0.000     1.042921    1.326714
          7  |   1.334586   .0555534    24.02   0.000     1.225703    1.443468
          8  |   1.238479   .0513212    24.13   0.000     1.137891    1.339066
          9  |   1.085001   .0548543    19.78   0.000     .9774889    1.192514
             |
     college |    .407114   .0249837    16.30   0.000     .3581468    .4560812
     less_hs |  -.1514972   .0510259    -2.97   0.003     -.251506   -.0514884
     hub_age |   .1385579   .0232509     5.96   0.000     .0929869     .184129
    hub_age2 |  -.0020303   .0003334    -6.09   0.000    -.0026838   -.0013768
 hub_college |   .1897642   .0256388     7.40   0.000      .139513    .2400153
 hub_less_hs |  -.2546456   .0430307    -5.92   0.000    -.3389843   -.1703069
             |
    period_y |
     t08_11  |   .0162141   .0305546     0.53   0.596    -.0436719       .0761
     t11_14  |  -.0227843   .0326166    -0.70   0.485    -.0867116     .041143
     t14_17  |   .0510173   .0343805     1.48   0.138    -.0163673     .118402
     t17_20  |   .0926886   .0355719     2.61   0.009      .022969    .1624083
        t20  |  -.0361218   .0563404    -0.64   0.521    -.1465469    .0743033
        t21  |   .3074122   .0688395     4.47   0.000     .1724894    .4423351
        t22  |   .0455391   .0749734     0.61   0.544     -.101406    .1924843
             |
       _cons |  -2.660284   .4059565    -6.55   0.000    -3.455944   -1.864624
------------------------------------------------------------------------------

.         log close
