hub_ten_y | Coefficient std t p_stat lower_95 upper_95q25          |
  wife_ten_y |   .2194333   .0128173    17.12   0.000     .1943109    .2445556
 wife_ten_y2 |  -.0087781   .0007924   -11.08   0.000    -.0103313    -.007225
   part_time |  -1.291587   .0444944   -29.03   0.000    -1.378797   -1.204377
     college |   .2585969   .0459223     5.63   0.000     .1685879    .3486058
     less_hs |  -.1925961   .0920538    -2.09   0.036     -.373024   -.0121681
    wife_age |   -.010633   .0050884    -2.09   0.037    -.0206063   -.0006596
     wife_se |  -.0703678    .084867    -0.83   0.407    -.2367094    .0959739
wife_college |   .3827694   .0420842     9.10   0.000     .3002832    .4652555
wife_less_hs |  -.1456213   .1525082    -0.95   0.340    -.4445417    .1532991
             |
    period_y |
     t08_11  |   .2457609   .0555851     4.42   0.000     .1368126    .3547092
     t11_14  |   .6003496   .0706205     8.50   0.000     .4619314    .7387679
     t14_17  |  -.0466145   .0900599    -0.52   0.605    -.2231345    .1299056
     t17_20  |  -.2190274   .0530435    -4.13   0.000    -.3229942   -.1150606
        t20  |  -.0932191    .098969    -0.94   0.346    -.2872011    .1007629
        t21  |  -.0635844   .1101982    -0.58   0.564     -.279576    .1524072
        t22  |   .0058488    .145579     0.04   0.968    -.2794901    .2911878
             |
       _cons |   1.110322   .1297613     8.56   0.000     .8559859    1.364658
