hub_ten_y | Coefficient std t p_stat lower_95 upper_95q25          |
  wife_ten_y |   .2167928   .0119887    18.08   0.000     .1932946     .240291
 wife_ten_y2 |  -.0085494   .0007558   -11.31   0.000    -.0100308    -.007068
   part_time |  -1.317688   .0365638   -36.04   0.000    -1.389354   -1.246022
     college |    .249997   .0417319     5.99   0.000     .1682013    .3317926
     less_hs |  -.2026559   .0751134    -2.70   0.007    -.3498804   -.0554315
    wife_age |  -.0119528   .0051702    -2.31   0.021    -.0220866    -.001819
     wife_se |  -.0789453   .1038834    -0.76   0.447    -.2825595     .124669
wife_college |    .364392   .0471271     7.73   0.000     .2720216    .4567625
wife_less_hs |  -.1915401   .1212439    -1.58   0.114    -.4291815    .0461012
             |
          yd |
       2006  |  -.1720832   .1033421    -1.67   0.096    -.3746365    .0304702
       2007  |  -.3952722   .1320906    -2.99   0.003    -.6541734   -.1363709
       2008  |  -.1835925   .1064646    -1.72   0.085    -.3922661    .0250811
       2009  |   .0749221   .0956077     0.78   0.433    -.1124717    .2623159
       2010  |   .2260669   .1498523     1.51   0.131    -.0676479    .5197817
       2011  |   .2882822   .1791986     1.61   0.108    -.0629519    .6395164
       2012  |   .3682987   .1752109     2.10   0.036     .0248805    .7117169
       2013  |   .5174108   .1281421     4.04   0.000     .2662487     .768573
       2014  |  -.0031231   .1074558    -0.03   0.977    -.2137394    .2074933
       2015  |  -.3197069   .1114524    -2.87   0.004    -.5381568   -.1012571
       2016  |  -.4149339   .0910666    -4.56   0.000     -.593427   -.2364408
       2017  |  -.5708144   .1395618    -4.09   0.000    -.8443594   -.2972693
       2018  |  -.3948678   .1345201    -2.94   0.003    -.6585309   -.1312047
       2019  |  -.3736834   .1470846    -2.54   0.011    -.6619734   -.0853933
       2020  |  -.3159195   .1332478    -2.37   0.018    -.5770889     -.05475
       2021  |  -.2750287   .1625329    -1.69   0.091    -.5935977    .0435403
       2022  |  -.2920336   .1332157    -2.19   0.028      -.55314   -.0309272
             |
       _cons |   1.389179   .1750247     7.94   0.000     1.046125    1.732232
