
. logit hub_emp wife_ten_y age i.ccaa i.act1 i.ocup1 /// 
>                 college less_hs wife_age wife_college wife_less_hs ///
>                 i.period_y if father==1&husband==1&wife_emp&edad5>=35&edad5<45&state!="A"  

Iteration 0:   log likelihood = -51776.261  
Iteration 1:   log likelihood = -47923.417  
Iteration 2:   log likelihood = -46323.639  
Iteration 3:   log likelihood = -46312.926  
Iteration 4:   log likelihood = -46312.671  
Iteration 5:   log likelihood =  -46312.67  

Logistic regression                                   Number of obs =  202,135
                                                      LR chi2(50)   = 10927.18
                                                      Prob > chi2   =   0.0000
Log likelihood = -46312.67                            Pseudo R2     =   0.1055

------------------------------------------------------------------------------
     hub_emp | Coefficient  Std. err.      z    P>|z|     [95% conf. interval]
-------------+----------------------------------------------------------------
  wife_ten_y |   .0264321   .0015438    17.12   0.000     .0234063     .029458
         age |  -.0075856   .0040733    -1.86   0.063    -.0155691    .0003978
             |
        ccaa |
          2  |   .6616967     .05218    12.68   0.000     .5594258    .7639677
          3  |   .3413614   .0633762     5.39   0.000     .2171463    .4655764
          4  |   .3355371     .05629     5.96   0.000     .2252106    .4458636
          5  |   .0139693   .0429594     0.33   0.745    -.0702296    .0981682
          6  |   .3834946      .0637     6.02   0.000     .2586448    .5083443
          7  |   .6570692   .0409164    16.06   0.000     .5768746    .7372638
          8  |   .4608329   .0398019    11.58   0.000     .3828226    .5388433
          9  |   .5695593   .0352252    16.17   0.000      .500519    .6385995
         10  |   .1405402   .0346615     4.05   0.000      .072605    .2084755
         11  |   .0506315   .0461175     1.10   0.272    -.0397572    .1410202
         12  |   .4452773   .0373396    11.93   0.000      .372093    .5184617
         13  |   .4712541   .0424003    11.11   0.000     .3881511     .554357
         14  |   .2205412   .0518876     4.25   0.000     .1188433    .3222391
         15  |   .6877669   .0703734     9.77   0.000     .5498376    .8256961
         16  |   .5814542   .0526381    11.05   0.000     .4782854     .684623
         17  |   .5785215   .0734047     7.88   0.000      .434651    .7223919
         51  |   .5298837   .2051324     2.58   0.010     .1278317    .9319358
         52  |   .6547187   .2282093     2.87   0.004     .2074367    1.102001
             |
        act1 |
          1  |   .5563472   .0579116     9.61   0.000     .4428426    .6698519
          2  |   .6576105   .0533072    12.34   0.000     .5531303    .7620908
          3  |   .6501223   .0579243    11.22   0.000     .5365928    .7636518
          4  |  -.3635996   .0466588    -7.79   0.000    -.4550491     -.27215
          5  |   .3336717   .0475652     7.02   0.000     .2404455    .4268979
          6  |   .4409213   .0532516     8.28   0.000     .3365502    .5452924
          7  |   .3432284   .0516809     6.64   0.000     .2419357    .4445211
          8  |    .794594    .052666    15.09   0.000     .6913706    .8978175
          9  |  -.0660125   .0627275    -1.05   0.293    -.1889561    .0569311
             |
       ocup1 |
          1  |  -1.754005   .2970351    -5.91   0.000    -2.336183   -1.171827
          2  |  -1.631674   .2934523    -5.56   0.000     -2.20683   -1.056518
          3  |  -1.754193    .293256    -5.98   0.000    -2.328965   -1.179422
          4  |  -1.694954   .2946868    -5.75   0.000     -2.27253   -1.117379
          5  |  -1.959577   .2923609    -6.70   0.000    -2.532594    -1.38656
          6  |  -2.222161    .299814    -7.41   0.000    -2.809785   -1.634536
          7  |  -2.268499   .2925956    -7.75   0.000    -2.841976   -1.695023
          8  |  -2.062116   .2930536    -7.04   0.000    -2.636491   -1.487742
          9  |  -2.666302   .2927134    -9.11   0.000    -3.240009   -2.092594
             |
     college |   .3844441   .0262429    14.65   0.000      .333009    .4358792
     less_hs |  -.2281748   .0377587    -6.04   0.000    -.3021805   -.1541691
    wife_age |   .0090232   .0024004     3.76   0.000     .0043186    .0137278
wife_college |   .1329886   .0208394     6.38   0.000     .0921441    .1738331
wife_less_hs |   -.052387   .0449478    -1.17   0.244    -.1404831    .0357091
             |
    period_y |
     t08_11  |  -.9088242   .0344219   -26.40   0.000    -.9762898   -.8413585
     t11_14  |  -1.287819   .0339551   -37.93   0.000    -1.354369   -1.221268
     t14_17  |  -1.005666    .035596   -28.25   0.000    -1.075433   -.9358988
     t17_20  |  -.5763634   .0374409   -15.39   0.000    -.6497462   -.5029805
        t20  |  -.6899295   .0515398   -13.39   0.000    -.7909456   -.5889134
        t21  |  -.5273086   .0559845    -9.42   0.000    -.6370361    -.417581
        t22  |  -.2110883   .0715255    -2.95   0.003    -.3512756   -.0709009
             |
       _cons |   4.345704   .3254152    13.35   0.000     3.707902    4.983506
------------------------------------------------------------------------------

.         log close
