hub_ten_y | Coefficient std t p_stat lower_95 upper_95q50          |
  wife_ten_y |   .3667853   .0174321    21.04   0.000     .3326185    .4009522
 wife_ten_y2 |  -.0089892    .001152    -7.80   0.000    -.0112471   -.0067312
   part_time |  -3.283947   .0846328   -38.80   0.000    -3.449827   -3.118066
     college |  -.1277474   .0573317    -2.23   0.026    -.2401174   -.0153773
     less_hs |  -1.262545   .2473484    -5.10   0.000    -1.747348   -.7777427
    wife_age |  -.0364603   .0082874    -4.40   0.000    -.0527035   -.0202171
     wife_se |   .0550777   .0912731     0.60   0.546    -.1238174    .2339729
wife_college |   .5670139   .0695953     8.15   0.000     .4306072    .7034205
wife_less_hs |  -.6238374    .234946    -2.66   0.008    -1.084331   -.1633435
             |
    period_y |
     t08_11  |  -.0289403   .0892202    -0.32   0.746    -.2038119    .1459312
     t11_14  |   .5037453   .0733476     6.87   0.000     .3599841    .6475065
     t14_17  |   .5830019   .0722629     8.07   0.000     .4413666    .7246372
     t17_20  |  -.1215276   .0758118    -1.60   0.109    -.2701186    .0270634
        t20  |  -.3906544   .1237188    -3.16   0.002    -.6331431   -.1481656
        t21  |  -.3194159   .1857505    -1.72   0.086    -.6834867    .0446549
        t22  |  -.3467657   .1535792    -2.26   0.024    -.6477807   -.0457507
             |
      35.age |    1.84812   .0669019    27.62   0.000     1.716993    1.979248
       _cons |    4.12459   .2283243    18.06   0.000     3.677075    4.572106
