wife_ten_y | Coefficient std t p_stat lower_95 upper_95q25          |
   hub_ten_y |    .176281   .0062628    28.15   0.000      .164006     .188556
  hub_ten_y2 |  -.0062245   .0003095   -20.11   0.000    -.0068312   -.0056178
   part_time |  -.5968462   .0278707   -21.41   0.000    -.6514727   -.5422197
     college |    .977132   .0345986    28.24   0.000     .9093188    1.044945
     less_hs |  -.3206638   .0534423    -6.00   0.000    -.4254108   -.2159169
     hub_age |  -.0160997   .0029566    -5.45   0.000    -.0218947   -.0103048
      hub_se |   .0346051   .0317135     1.09   0.275    -.0275535    .0967637
 hub_college |   .3755203   .0503169     7.46   0.000      .276899    .4741416
 hub_less_hs |  -.2392896   .0574811    -4.16   0.000    -.3519527   -.1266264
             |
    period_y |
     t08_11  |   .3344826   .0392651     8.52   0.000     .2575229    .4114424
     t11_14  |   1.019554   .0565957    18.01   0.000     .9086264    1.130482
     t14_17  |   1.034728   .0702641    14.73   0.000       .89701    1.172445
     t17_20  |    .226864   .0430738     5.27   0.000     .1424392    .3112888
        t20  |   .2447553   .0847519     2.89   0.004     .0786414    .4108693
        t21  |   .0242527   .0615467     0.39   0.694     -.096379    .1448844
        t22  |  -.0025034   .0687775    -0.04   0.971    -.1373075    .1323007
             |
       _cons |   .9624466   .1077645     8.93   0.000     .7512279    1.173665
