hub_ten_y | Coefficient std t p_stat lower_95 upper_95q50          |
  wife_ten_y |   .3638506   .0126259    28.82   0.000     .3391038    .3885974
 wife_ten_y2 |  -.0088901    .000872   -10.20   0.000    -.0105992    -.007181
   part_time |  -3.228751   .0849561   -38.00   0.000    -3.395265   -3.062238
     college |  -.1087906   .0590469    -1.84   0.065    -.2245225    .0069413
     less_hs |  -1.085437   .1777402    -6.11   0.000    -1.433807   -.7370661
    wife_age |  -.0347687   .0051122    -6.80   0.000    -.0447885   -.0247488
     wife_se |    .012236   .0953811     0.13   0.898    -.1747108    .1991828
wife_college |   .5731057   .0649845     8.82   0.000     .4457361    .7004754
wife_less_hs |  -.7015926   .2329424    -3.01   0.003     -1.15816   -.2450256
             |
    period_y |
     t08_11  |  -.0501243   .0873859    -0.57   0.566    -.2214007     .121152
     t11_14  |    .482763   .0815316     5.92   0.000      .322961    .6425649
     t14_17  |   .5539097   .0968687     5.72   0.000     .3640471    .7437723
     t17_20  |  -.1392283   .1106077    -1.26   0.208    -.3560194    .0775627
        t20  |   -.417759   .1692308    -2.47   0.014    -.7494513   -.0860666
        t21  |  -.3146739   .1665159    -1.89   0.059     -.641045    .0116972
        t22  |  -.3551473   .2498961    -1.42   0.155    -.8449436    .1346489
             |
      35.age |   1.867624   .0526434    35.48   0.000     1.764443    1.970805
       _cons |   4.076691   .1541206    26.45   0.000     3.774615    4.378767
