hub_ten_y | Coefficient std t p_stat lower_95 upper_95q25          |
  wife_ten_y |   .1364599   .0033816    40.35   0.000      .129832    .1430878
   part_time |  -1.824786   .0451642   -40.40   0.000    -1.913307   -1.736265
     college |   .9931921   .0386891    25.67   0.000     .9173621    1.069022
     less_hs |   -.696243   .0438054   -15.89   0.000    -.7821008   -.6103852
    wife_age |   .0254614   .0045972     5.54   0.000     .0164511    .0344718
     wife_se |  -.0391579    .053223    -0.74   0.462     -.143474    .0651582
wife_college |   .6339134   .0382373    16.58   0.000     .5589689    .7088578
wife_less_hs |  -.2181795   .0696722    -3.13   0.002    -.3547357   -.0816232
      35.age |   .5741806   .0336683    17.05   0.000     .5081914    .6401697
             |
          yd |
       2006  |   .0015129   .0817578     0.02   0.985     -.158731    .1617567
       2007  |  -.0870903    .069332    -1.26   0.209    -.2229797    .0487991
       2008  |  -.2705244   .0940598    -2.88   0.004    -.4548798    -.086169
       2009  |  -.1014877   .0816601    -1.24   0.214      -.26154    .0585646
       2010  |   .0938226   .0845892     1.11   0.267    -.0719706    .2596158
       2011  |   .2810893   .0910238     3.09   0.002     .1026844    .4594942
       2012  |   .5932679   .0745183     7.96   0.000     .4472133    .7393224
       2013  |   .4921583   .0888449     5.54   0.000     .3180239    .6662928
       2014  |   .0895363   .0687505     1.30   0.193    -.0452135     .224286
       2015  |  -.1622039   .0935542    -1.73   0.083    -.3455684    .0211606
       2016  |   -.316364   .1237056    -2.56   0.011    -.5588246   -.0739033
       2017  |  -.3666666   .1016019    -3.61   0.000    -.5658044   -.1675287
       2018  |  -.3918052   .0836178    -4.69   0.000    -.5556947   -.2279158
       2019  |  -.4735249   .0960623    -4.93   0.000    -.6618053   -.2852446
       2020  |  -.3506554   .0801694    -4.37   0.000     -.507786   -.1935249
       2021  |  -.1884266   .0813963    -2.31   0.021    -.3479618   -.0288914
       2022  |   -.030232   .0877483    -0.34   0.730    -.2022171     .141753
             |
       _cons |    .203555   .1694426     1.20   0.230    -.1285493    .5356593
