wife_ten_y | Coefficient std t p_stat lower_95 upper_95q50          |
   hub_ten_y |   .2749151   .0127049    21.64   0.000     .2500134    .2998167
  hub_ten_y2 |   -.008242   .0007461   -11.05   0.000    -.0097044   -.0067796
   part_time |  -2.391695   .0409058   -58.47   0.000     -2.47187    -2.31152
     college |   .4495104   .0470431     9.56   0.000     .3573058    .5417149
     less_hs |  -.7642918   .1474659    -5.18   0.000    -1.053325   -.4752587
     hub_age |  -.0004104   .0072443    -0.06   0.955    -.0146091    .0137884
      hub_se |  -.1300257   .0783962    -1.66   0.097    -.2836821    .0236307
 hub_college |  -.2479348   .0479497    -5.17   0.000    -.3419162   -.1539535
 hub_less_hs |  -.1901484   .1802956    -1.05   0.292    -.5435278     .163231
             |
    period_y |
     t08_11  |  -.1023493   .0507977    -2.01   0.044    -.2019128   -.0027858
     t11_14  |   .5785682   .0467645    12.37   0.000     .4869099    .6702265
     t14_17  |   .8578913   .0607711    14.12   0.000       .73878    .9770025
     t17_20  |   .0824511   .0950742     0.87   0.386    -.1038944    .2687966
        t20  |  -.5436484   .1119144    -4.86   0.000    -.7630005   -.3242963
        t21  |   -.538901   .1323839    -4.07   0.000    -.7983733   -.2794286
        t22  |  -.7920267   .1123489    -7.05   0.000    -1.012231   -.5718228
             |
      35.age |   1.851298   .0612264    30.24   0.000     1.731294    1.971301
       _cons |     2.9636   .2385831    12.42   0.000     2.495978    3.431223
