wife_ten_y | Coefficient std t p_stat lower_95 upper_95q25                 |
        other_ten_y |   .0717881   .0039452    18.20   0.000     .0640555    .0795207
             ttrend |   .0472795   .0036857    12.83   0.000     .0400556    .0545033
            ttrend2 |  -.0008518   .0000658   -12.95   0.000    -.0009807   -.0007229
                    |
     sexo1#c.ttrend |
                 1  |   .0062442   .0056361     1.11   0.268    -.0048025    .0172908
                    |
    sexo1#c.ttrend2 |
                 1  |  -.0000489   .0000963    -0.51   0.612    -.0002376    .0001399
                    |
              covid |
                 1  |   .4190174   .0735016     5.70   0.000     .2749556    .5630792
                 2  |   .8645423   .1194464     7.24   0.000     .6304296    1.098655
                 3  |   .8869962   .1244408     7.13   0.000     .6430944    1.130898
                    |
            1.sexo1 |  -.1176405   .0692599    -1.70   0.089    -.2533887    .0181077
                    |
        covid#sexo1 |
               1 1  |  -.1814541    .088602    -2.05   0.041    -.3551124   -.0077959
               2 1  |  -.2608782   .1455817    -1.79   0.073    -.5462157    .0244592
               3 1  |  -.0850761   .2045023    -0.42   0.677    -.4858968    .3157447
                    |
    part_time#sexo1 |
               1 0  |   -1.53821   .0382368   -40.23   0.000    -1.613154   -1.463267
               1 1  |  -1.174402   .0281947   -41.65   0.000    -1.229663    -1.11914
                    |
      college#sexo1 |
               1 0  |   .3735143    .032805    11.39   0.000     .3092171    .4378116
               1 1  |   .4398979   .0382885    11.49   0.000     .3648532    .5149426
                    |
      less_hs#sexo1 |
               1 0  |  -.6252862   .0689276    -9.07   0.000     -.760383   -.4901895
               1 1  |  -.5868442   .0859853    -6.82   0.000    -.7553737   -.4183147
                    |
     other_se#sexo1 |
               1 0  |  -.0762832   .0479427    -1.59   0.112    -.1702501    .0176837
               1 1  |   .0103194   .0370677     0.28   0.781    -.0623326    .0829714
                    |
other_college#sexo1 |
               1 0  |   .4500629   .0378081    11.90   0.000     .3759597    .5241661
               1 1  |  -.0040652   .0277756    -0.15   0.884    -.0585049    .0503745
                    |
other_less_hs#sexo1 |
               1 0  |  -.3291347   .0921588    -3.57   0.000    -.5097642   -.1485052
               1 1  |  -.3226025   .0687147    -4.69   0.000    -.4572821    -.187923
                    |
             35.age |   .4561997   .0145006    31.46   0.000     .4277787    .4846206
              _cons |   .7789323   .0496829    15.68   0.000     .6815547    .8763098
