ten_y | Coefficient std t p_stat lower_95 upper_95q25                  |
           hub_ten_y |   .0602498   .0041777    14.42   0.000     .0520616     .068438
                     |
period_y#c.hub_ten_y |
             t08_11  |   .0109741    .006041     1.82   0.069    -.0008661    .0228143
             t11_14  |   .0478827   .0091437     5.24   0.000     .0299612    .0658042
             t14_17  |   .0526021   .0087597     6.01   0.000     .0354333    .0697709
             t17_20  |   .0181731   .0056429     3.22   0.001     .0071131     .029233
                t20  |   .0121575   .0111571     1.09   0.276    -.0097102    .0340252
                t21  |   .0187342   .0159074     1.18   0.239     -.012444    .0499124
                t22  |   .0095586   .0106953     0.89   0.371    -.0114039    .0305211
                     |
           part_time |   -.896857   .0249469   -35.95   0.000    -.9457524   -.8479616
             college |   1.390603   .0289791    47.99   0.000     1.333805    1.447401
             less_hs |  -.4367007   .0322022   -13.56   0.000    -.4998162   -.3735852
             hub_age |  -.0204571   .0031123    -6.57   0.000     -.026557   -.0143571
              hub_se |   .0231619   .0382567     0.61   0.545    -.0518204    .0981442
         hub_college |   .5800595   .0396887    14.62   0.000     .5022706    .6578484
         hub_less_hs |  -.3620022   .0353529   -10.24   0.000    -.4312931   -.2927113
                     |
            period_y |
             t08_11  |   .1670618   .0456537     3.66   0.000     .0775815    .2565421
             t11_14  |   .6909071   .0614521    11.24   0.000     .5704625    .8113518
             t14_17  |   .7445622   .0638443    11.66   0.000     .6194289    .8696956
             t17_20  |   .2369703   .0460322     5.15   0.000     .1467484    .3271922
                t20  |   .1679092   .0710048     2.36   0.018     .0287414     .307077
                t21  |  -.0355199   .0882666    -0.40   0.687    -.2085204    .1374806
                t22  |  -.0884454   .1056173    -0.84   0.402    -.2954528    .1185621
                     |
              35.age |    .755143   .0185129    40.79   0.000     .7188581    .7914279
               _cons |    1.34565   .1164307    11.56   0.000     1.117449    1.573852
