wife_ten_y | Coefficient std t p_stat lower_95 upper_95q50          |
   hub_ten_y |   .3201591   .0079507    40.27   0.000      .304576    .3357422
  hub_ten_y2 |  -.0072632   .0003183   -22.82   0.000    -.0078871   -.0066394
   part_time |  -1.392431   .0389648   -35.74   0.000    -1.468801   -1.316061
     college |   1.731797   .0463054    37.40   0.000      1.64104    1.822555
     less_hs |  -1.366743   .0828081   -16.50   0.000    -1.529045   -1.204441
     hub_age |  -.0189154   .0057171    -3.31   0.001    -.0301209   -.0077099
      hub_se |   .2257223   .0333454     6.77   0.000     .1603662    .2910785
 hub_college |   .3652414   .0488365     7.48   0.000      .269523    .4609598
 hub_less_hs |  -.9795994    .072676   -13.48   0.000    -1.122043    -.837156
             |
    period_y |
     t08_11  |  -.0397535   .0437582    -0.91   0.364    -.1255187    .0460116
     t11_14  |   .6949741   .0526035    13.21   0.000     .5918723    .7980758
     t14_17  |   1.307823   .0640886    20.41   0.000      1.18221    1.433435
     t17_20  |   1.300796   .0681839    19.08   0.000     1.167157    1.434435
        t20  |   .8361799   .0966397     8.65   0.000     .6467683    1.025591
        t21  |   .1576571   .1252847     1.26   0.208     -.087898    .4032122
        t22  |  -.2462797    .109202    -2.26   0.024    -.4603131   -.0322463
             |
      35.age |   1.960364   .0477427    41.06   0.000      1.86679    2.053939
       _cons |   2.991344   .1802474    16.60   0.000     2.638063    3.344625
