wife_ten_y | Coefficient std t p_stat lower_95 upper_95q25          |
   hub_ten_y |    .191416   .0038372    49.88   0.000     .1838952    .1989369
  hub_ten_y2 |  -.0056001   .0001794   -31.21   0.000    -.0059519   -.0052484
   part_time |  -.9200041   .0236171   -38.96   0.000    -.9662931   -.8737152
     college |   1.374255   .0275172    49.94   0.000     1.320322    1.428188
     less_hs |   -.404595   .0550655    -7.35   0.000    -.5125221   -.2966679
     hub_age |  -.0121205   .0036476    -3.32   0.001    -.0192696   -.0049713
      hub_se |     .02885   .0338615     0.85   0.394    -.0375178    .0952178
 hub_college |   .5314581   .0252051    21.09   0.000     .4820566    .5808596
 hub_less_hs |  -.3584688    .030898   -11.60   0.000    -.4190283   -.2979094
             |
    period_y |
     t08_11  |   .2464105   .0300201     8.21   0.000     .1875718    .3052493
     t11_14  |   1.018337   .0548785    18.56   0.000     .9107768    1.125898
     t14_17  |   1.095581   .0433169    25.29   0.000     1.010681    1.180481
     t17_20  |   .3720773   .0446287     8.34   0.000     .2846061    .4595486
        t20  |   .2846592   .0820228     3.47   0.001     .1238963     .445422
        t21  |   .0574748   .0591118     0.97   0.331     -.058383    .1733327
        t22  |  -.0081354   .0710329    -0.11   0.909    -.1473583    .1310874
             |
      35.age |   .7619831   .0329942    23.09   0.000     .6973152     .826651
       _cons |   .6509747   .1278739     5.09   0.000     .4003448    .9016045
