hub_ten_y | Coefficient std t p_stat lower_95 upper_95q50          |
  wife_ten_y |   .2327602   .0044621    52.16   0.000     .2240146    .2415057
   part_time |  -3.835595   .0594162   -64.55   0.000     -3.95205   -3.719141
     college |   .5109205   .0397529    12.85   0.000     .4330056    .5888354
     less_hs |  -1.733242   .0770742   -22.49   0.000    -1.884306   -1.582178
    wife_age |    .057273   .0070063     8.17   0.000     .0435409    .0710052
     wife_se |  -.0681151   .0824676    -0.83   0.409    -.2297502    .0935199
wife_college |   .7339217   .0494917    14.83   0.000     .6369188    .8309246
wife_less_hs |  -.7547365   .1185631    -6.37   0.000     -.987118    -.522355
      35.age |   1.750362   .0617207    28.36   0.000     1.629391    1.871334
             |
          yd |
       2006  |  -.0769535   .1810017    -0.43   0.671    -.4317135    .2778066
       2007  |  -.1205426   .1221603    -0.99   0.324    -.3599745    .1188894
       2008  |  -.2005432   .1659539    -1.21   0.227    -.5258097    .1247233
       2009  |   .0138768   .1375162     0.10   0.920    -.2556524    .2834061
       2010  |   .2142536   .1361815     1.57   0.116    -.0526597    .4811669
       2011  |    .369126   .1388596     2.66   0.008     .0969638    .6412882
       2012  |    .543334   .1233358     4.41   0.000     .3015982    .7850698
       2013  |   .6200457   .1201288     5.16   0.000     .3845954    .8554959
       2014  |   .3042988    .131128     2.32   0.020     .0472904    .5613073
       2015  |    .362157   .1252878     2.89   0.004     .1165952    .6077187
       2016  |   .1931076   .1265772     1.53   0.127    -.0549813    .4411965
       2017  |   .3163503   .2024607     1.56   0.118    -.0804689    .7131694
       2018  |   .1869527   .1562081     1.20   0.231    -.1192123    .4931176
       2019  |  -.2890041   .1689858    -1.71   0.087    -.6202132    .0422049
       2020  |  -.2961986   .1453025    -2.04   0.042    -.5809888   -.0114084
       2021  |  -.1591254   .1898584    -0.84   0.402    -.5312444    .2129935
       2022  |  -.3220811   .1684456    -1.91   0.056    -.6522313    .0080691
             |
       _cons |    1.91196   .2544396     7.51   0.000     1.413263    2.410657
