
. logit wife_emp hub_ten_y i.ccaa i.act1 /// 
>                 college less_hs hub_age hub_age2  hub_college hub_less_hs ///
>                 i.period_y  if mother==0&wife==1&hub_emp&age>=30&age<35&state!="A"  

Iteration 0:   log likelihood = -14207.656  
Iteration 1:   log likelihood =   -13763.6  
Iteration 2:   log likelihood = -13704.845  
Iteration 3:   log likelihood = -13704.809  
Iteration 4:   log likelihood = -13704.809  

Logistic regression                                    Number of obs =  38,854
                                                       LR chi2(41)   = 1005.69
                                                       Prob > chi2   =  0.0000
Log likelihood = -13704.809                            Pseudo R2     =  0.0354

------------------------------------------------------------------------------
    wife_emp | Coefficient  Std. err.      z    P>|z|     [95% conf. interval]
-------------+----------------------------------------------------------------
   hub_ten_y |   .0118906    .003198     3.72   0.000     .0056226    .0181586
             |
        ccaa |
          2  |    .697731     .08818     7.91   0.000     .5249014    .8705606
          3  |   .2771559    .114448     2.42   0.015      .052842    .5014698
          4  |   .4921499   .1072857     4.59   0.000     .2818737     .702426
          5  |  -.0061275   .0840369    -0.07   0.942    -.1708367    .1585817
          6  |   .4048922   .1128435     3.59   0.000      .183723    .6260615
          7  |   .4093015   .0671501     6.10   0.000     .2776898    .5409132
          8  |   .3549731   .0742156     4.78   0.000     .2095133     .500433
          9  |   .7232268   .0647461    11.17   0.000     .5963267    .8501269
         10  |    .376112   .0651827     5.77   0.000     .2483563    .5038677
         11  |   -.006313   .0892058    -0.07   0.944    -.1811532    .1685271
         12  |   .2524421   .0634024     3.98   0.000     .1281758    .3767084
         13  |   .5994574   .0724792     8.27   0.000     .4574008     .741514
         14  |   .2683785   .0940424     2.85   0.004     .0840589    .4526982
         15  |   .8156724   .1205349     6.77   0.000     .5794283    1.051917
         16  |    .523099   .0809202     6.46   0.000     .3644984    .6816996
         17  |   .6015412   .1268608     4.74   0.000     .3528986    .8501837
         51  |  -.3056222   .2230013    -1.37   0.171    -.7426967    .1314523
         52  |  -.5919374   .2637465    -2.24   0.025    -1.108871   -.0750038
             |
        act1 |
          1  |   .9712815   .1204109     8.07   0.000     .7352804    1.207283
          2  |   1.237088   .1358496     9.11   0.000     .9708273    1.503348
          3  |    1.18802   .1353323     8.78   0.000     .9227739    1.453267
          4  |   .8563997   .1406632     6.09   0.000     .5807048    1.132095
          5  |   .8081711   .0990952     8.16   0.000     .6139479    1.002394
          6  |   1.088777    .121402     8.97   0.000     .8508334     1.32672
          7  |   .9982756   .1049555     9.51   0.000     .7925665    1.203985
          8  |     1.1863   .1023988    11.59   0.000     .9856025    1.386998
          9  |   .7956069   .1070767     7.43   0.000     .5857405    1.005473
             |
     college |   .4409681   .0378029    11.66   0.000     .3668758    .5150604
     less_hs |  -.3117712   .1118415    -2.79   0.005    -.5309765   -.0925659
     hub_age |   .0341317   .0318421     1.07   0.284    -.0282777    .0965411
    hub_age2 |  -.0007899   .0004624    -1.71   0.088    -.0016962    .0001164
 hub_college |  -.0712525   .0351879    -2.02   0.043    -.1402195   -.0022855
 hub_less_hs |  -.1540618   .0935103    -1.65   0.099    -.3373386    .0292151
             |
    period_y |
     t08_11  |  -.1309092    .051253    -2.55   0.011    -.2313633    -.030455
     t11_14  |  -.3010811     .05161    -5.83   0.000    -.4022348   -.1999275
     t14_17  |  -.1023897   .0567268    -1.80   0.071    -.2135721    .0087928
     t17_20  |  -.0794342   .0571905    -1.39   0.165    -.1915255    .0326572
        t20  |  -.3727912   .0802234    -4.65   0.000    -.5300262   -.2155561
        t21  |  -.0545675   .1003985    -0.54   0.587     -.251345    .1422099
        t22  |   .1298304   .1162808     1.12   0.264    -.0980757    .3577365
             |
       _cons |   .2357295   .5513253     0.43   0.669    -.8448481    1.316307
------------------------------------------------------------------------------

.         log close
