hub_ten_y | Coefficient std t p_stat lower_95 upper_95q75          |
  wife_ten_y |   .1168169   .0167778     6.96   0.000     .0839328     .149701
 wife_ten_y2 |   .0038986   .0009776     3.99   0.000     .0019825    .0058148
   part_time |  -4.181283   .1559753   -26.81   0.000    -4.486991   -3.875574
     college |  -1.188804    .041587   -28.59   0.000    -1.270314   -1.107294
     less_hs |  -2.551318   .1831388   -13.93   0.000    -2.910267    -2.19237
    wife_age |   .1003916   .0065954    15.22   0.000     .0874648    .1133185
     wife_se |   .2775417   .0753549     3.68   0.000     .1298474     .425236
wife_college |   .1986202   .0590483     3.36   0.001     .0828866    .3143538
wife_less_hs |  -1.682358   .1882337    -8.94   0.000    -2.051293   -1.313424
             |
    period_y |
     t08_11  |    -.20546   .0858928    -2.39   0.017    -.3738082   -.0371117
     t11_14  |  -.1535084   .0901128    -1.70   0.088    -.3301278    .0231111
     t14_17  |  -.2361312   .0817604    -2.89   0.004      -.39638   -.0758824
     t17_20  |  -.0921917     .06911    -1.33   0.182    -.2276461    .0432627
        t20  |   .1120232   .0868255     1.29   0.197    -.0581533    .2821996
        t21  |   .5413092   .1171345     4.62   0.000     .3117278    .7708906
        t22  |   .0458482    .185463     0.25   0.805    -.3176558    .4093523
             |
      35.age |   2.683806   .0529818    50.66   0.000     2.579962    2.787649
       _cons |   6.185707   .2071881    29.86   0.000     5.779623    6.591792
