hub_ten_y | Coefficient std t p_stat lower_95 upper_95q50          |
  wife_ten_y |   .4182213     .02169    19.28   0.000     .3757085    .4607342
 wife_ten_y2 |   -.013183   .0018384    -7.17   0.000    -.0167863   -.0095798
   part_time |  -3.156685   .0947041   -33.33   0.000    -3.342307   -2.971063
     college |   .1121222   .0622007     1.80   0.071    -.0097927    .2340371
     less_hs |  -1.133517   .1215946    -9.32   0.000    -1.371846   -.8951888
    wife_age |   .0220213   .0060479     3.64   0.000     .0101672    .0338753
     wife_se |   .2000899   .1133793     1.76   0.078    -.0221361     .422316
wife_college |   .7695942   .0906669     8.49   0.000      .591885    .9473034
wife_less_hs |  -.3830548    .194157    -1.97   0.049    -.7636071   -.0025026
             |
    period_y |
     t08_11  |   .2028131   .0993621     2.04   0.041     .0080611    .3975651
     t11_14  |   .8995842   .1118103     8.05   0.000     .6804334    1.118735
     t14_17  |   .8405043   .0865181     9.71   0.000     .6709267    1.010082
     t17_20  |   .2295794   .1263886     1.82   0.069    -.0181452    .4773041
        t20  |   .0469088   .1697429     0.28   0.782    -.2857913    .3796088
        t21  |   .2102362   .2509617     0.84   0.402    -.2816546     .702127
        t22  |  -.1891196   .1403994    -1.35   0.178    -.4643057    .0860665
             |
       _cons |   2.349794   .2047164    11.48   0.000     1.948545    2.751043
