
. logit hub_emp age i.ccaa i.act1 i.ocup1 /// 
>                 college less_hs wife_age wife_emp wife_se wife_college wife_less_hs ///
>                 i.period_y  if father==1&husband==1&edad5>=35&edad5<45&state!="A"  

Iteration 0:   log likelihood = -105799.15  
Iteration 1:   log likelihood = -96472.199  
Iteration 2:   log likelihood = -92848.193  
Iteration 3:   log likelihood = -92794.165  
Iteration 4:   log likelihood = -92793.283  
Iteration 5:   log likelihood = -92793.283  

Logistic regression                                   Number of obs =  347,235
                                                      LR chi2(51)   = 26011.74
                                                      Prob > chi2   =   0.0000
Log likelihood = -92793.283                           Pseudo R2     =   0.1229

------------------------------------------------------------------------------
     hub_emp | Coefficient  Std. err.      z    P>|z|     [95% conf. interval]
-------------+----------------------------------------------------------------
         age |  -.0060628   .0027815    -2.18   0.029    -.0115144   -.0006112
             |
        ccaa |
          2  |    .682906   .0383799    17.79   0.000     .6076827    .7581293
          3  |   .3602871   .0456499     7.89   0.000     .2708149    .4497593
          4  |   .2155478   .0393517     5.48   0.000     .1384199    .2926756
          5  |   .1091312   .0301182     3.62   0.000     .0501005    .1681618
          6  |   .5195135   .0494479    10.51   0.000     .4225973    .6164297
          7  |   .6229344     .02818    22.11   0.000     .5677027    .6781662
          8  |   .4602525   .0255785    17.99   0.000     .4101196    .5103853
          9  |   .5246715   .0245892    21.34   0.000     .4764777    .5728654
         10  |    .149707   .0238181     6.29   0.000     .1030244    .1963897
         11  |   .1241092   .0294976     4.21   0.000      .066295    .1819234
         12  |    .434954   .0262359    16.58   0.000     .3835325    .4863755
         13  |   .4893785   .0321512    15.22   0.000     .4263634    .5523937
         14  |   .3517157    .034775    10.11   0.000      .283558    .4198734
         15  |   .5587732   .0503374    11.10   0.000     .4601138    .6574326
         16  |    .600908   .0397351    15.12   0.000     .5230286    .6787873
         17  |   .5370949   .0524185    10.25   0.000     .4343565    .6398332
         51  |   .3917333   .0988586     3.96   0.000      .197974    .5854926
         52  |   .6601222   .1171728     5.63   0.000     .4304676    .8897767
             |
        act1 |
          1  |   .8879907   .0371238    23.92   0.000     .8152294    .9607519
          2  |    .962934   .0336102    28.65   0.000     .8970592    1.028809
          3  |   .9726506   .0383691    25.35   0.000     .8974485    1.047853
          4  |  -.0332611   .0279143    -1.19   0.233    -.0879721    .0214498
          5  |   .5693013   .0289348    19.68   0.000     .5125901    .6260125
          6  |   .7337765   .0342152    21.45   0.000      .666716     .800837
          7  |   .6295144   .0335156    18.78   0.000      .563825    .6952038
          8  |   .9183451     .03284    27.96   0.000     .8539798    .9827103
          9  |   .2115343   .0414111     5.11   0.000       .13037    .2926986
             |
       ocup1 |
          1  |   -1.87331   .1924784    -9.73   0.000    -2.250561   -1.496059
          2  |  -1.651402   .1899801    -8.69   0.000    -2.023756   -1.279048
          3  |  -1.833156   .1894042    -9.68   0.000    -2.204381    -1.46193
          4  |  -1.673811   .1909964    -8.76   0.000    -2.048157   -1.299465
          5  |  -2.072931    .188513   -11.00   0.000    -2.442409   -1.703452
          6  |  -2.109449   .1931837   -10.92   0.000    -2.488082   -1.730816
          7  |  -2.361688   .1887071   -12.52   0.000    -2.731547   -1.991829
          8  |  -2.046002   .1890906   -10.82   0.000    -2.416612   -1.675391
          9  |  -2.855526   .1887094   -15.13   0.000    -3.225389   -2.485662
             |
     college |    .430562   .0193214    22.28   0.000     .3926927    .4684314
     less_hs |   -.220946   .0222818    -9.92   0.000    -.2646174   -.1772745
    wife_age |   .0195289   .0015123    12.91   0.000     .0165649    .0224929
    wife_emp |   .2049134   .0134371    15.25   0.000     .1785771    .2312497
     wife_se |  -.1075818   .0284788    -3.78   0.000    -.1633993   -.0517643
wife_college |   .1593977   .0156324    10.20   0.000     .1287587    .1900367
wife_less_hs |  -.2247563   .0240389    -9.35   0.000    -.2718717    -.177641
             |
    period_y |
     t08_11  |  -.9437255   .0227903   -41.41   0.000    -.9883937   -.8990574
     t11_14  |  -1.352328   .0225083   -60.08   0.000    -1.396443   -1.308212
     t14_17  |   -1.06081   .0238346   -44.51   0.000    -1.107525   -1.014095
     t17_20  |  -.6733706   .0255986   -26.30   0.000    -.7235429   -.6231983
        t20  |  -.8482295   .0357742   -23.71   0.000    -.9183457   -.7781134
        t21  |  -.6089944   .0403595   -15.09   0.000    -.6880975   -.5298913
        t22  |  -.4344021   .0494582    -8.78   0.000    -.5313384   -.3374659
             |
       _cons |   3.769616   .2119436    17.79   0.000     3.354214    4.185018
------------------------------------------------------------------------------

. log close
