hub_ten_y | Coefficient std t p_stat lower_95 upper_95q75          |
  wife_ten_y |   .2187126   .0265769     8.23   0.000     .1666213    .2708038
 wife_ten_y2 |  -.0012907   .0016994    -0.76   0.448    -.0046217    .0020402
   part_time |  -4.395806   .2301562   -19.10   0.000    -4.846918   -3.944695
     college |  -1.441188   .0898982   -16.03   0.000    -1.617391   -1.264986
     less_hs |  -1.958334   .2558993    -7.65   0.000    -2.459903   -1.456766
    wife_age |   .0537669   .0123914     4.34   0.000     .0294795    .0780543
     wife_se |   .5677399     .11844     4.79   0.000     .3355948    .7998851
wife_college |   .3728591   .0815525     4.57   0.000     .2130142    .5327039
wife_less_hs |  -.9781475   .3180498    -3.08   0.002    -1.601532   -.3547625
             |
          yd |
       2006  |  -.5010531    .245493    -2.04   0.041    -.9822251   -.0198812
       2007  |  -.7644347   .2789095    -2.74   0.006    -1.311104   -.2177656
       2008  |  -.2316602   .2674599    -0.87   0.386    -.7558879    .2925674
       2009  |  -.1454138   .2579857    -0.56   0.573    -.6510718    .3602442
       2010  |  -.0358447   .2502997    -0.14   0.886     -.526438    .4547486
       2011  |  -.0911948   .2646658    -0.34   0.730     -.609946    .4275563
       2012  |   .0977817   .2047124     0.48   0.633    -.3034594    .4990227
       2013  |   .5080592   .2131929     2.38   0.017     .0901962    .9259222
       2014  |   .3494565   .1768705     1.98   0.048     .0027862    .6961268
       2015  |   .4621993   .2743455     1.68   0.092    -.0755243     .999923
       2016  |    .026126   .2540265     0.10   0.918    -.4717718    .5240239
       2017  |    .301834   .2492133     1.21   0.226    -.1866298    .7902979
       2018  |   .9227324   .1968555     4.69   0.000     .5368911    1.308574
       2019  |     .85946   .2862321     3.00   0.003     .2984385    1.420482
       2020  |   .3598849   .3491214     1.03   0.303    -.3244012    1.044171
       2021  |   1.042765   .3122242     3.34   0.001     .4307978    1.654731
       2022  |  -.4219847   .3809926    -1.11   0.268    -1.168739    .3247696
             |
       _cons |   7.027106    .487253    14.42   0.000     6.072079    7.982133
