
. logit hub_emp age i.ccaa i.act1 i.ocup1 /// 
>                 college less_hs wife_age wife_emp wife_se wife_college wife_less_hs ///
>                 i.period_y  if father==0&husband==1&edad5>=35&edad5<45&state!="A"  

Iteration 0:   log likelihood = -29156.099  
Iteration 1:   log likelihood = -26925.785  
Iteration 2:   log likelihood = -26491.332  
Iteration 3:   log likelihood = -26484.304  
Iteration 4:   log likelihood = -26483.942  
Iteration 5:   log likelihood = -26483.941  

Logistic regression                                    Number of obs =  84,875
                                                       LR chi2(51)   = 5344.31
                                                       Prob > chi2   =  0.0000
Log likelihood = -26483.941                            Pseudo R2     =  0.0917

------------------------------------------------------------------------------
     hub_emp | Coefficient  Std. err.      z    P>|z|     [95% conf. interval]
-------------+----------------------------------------------------------------
         age |   .0180026    .005173     3.48   0.001     .0078637    .0281415
             |
        ccaa |
          2  |   .7315493   .0680888    10.74   0.000     .5980978    .8650008
          3  |   .5109886   .0748151     6.83   0.000     .3643536    .6576235
          4  |   .0471981   .0688097     0.69   0.493    -.0876663    .1820626
          5  |   .2150624   .0540104     3.98   0.000     .1092039    .3209209
          6  |   .5877011   .0892069     6.59   0.000     .4128589    .7625434
          7  |   .5077665   .0496245    10.23   0.000     .4105042    .6050288
          8  |   .3547123   .0524466     6.76   0.000     .2519188    .4575058
          9  |   .4907344    .045491    10.79   0.000     .4015737    .5798952
         10  |   .1227817   .0452301     2.71   0.007     .0341324     .211431
         11  |   .1083883   .0666612     1.63   0.104    -.0222652    .2390419
         12  |   .3841026   .0452463     8.49   0.000     .2954215    .4727838
         13  |    .447396   .0542275     8.25   0.000     .3411121    .5536799
         14  |   .2868078   .0675626     4.25   0.000     .1543875    .4192281
         15  |   .6332648   .0930778     6.80   0.000     .4508356    .8156939
         16  |    .776746   .0703012    11.05   0.000     .6389582    .9145337
         17  |    .879014   .1030525     8.53   0.000     .6770347    1.080993
         51  |   .6255906   .2386419     2.62   0.009      .157861     1.09332
         52  |   2.247995   .7152208     3.14   0.002     .8461878    3.649802
             |
        act1 |
          1  |    .784796   .0724539    10.83   0.000     .6427891     .926803
          2  |   .8341268   .0653659    12.76   0.000      .706012    .9622415
          3  |   .8311262   .0717723    11.58   0.000      .690455    .9717973
          4  |  -.0755972   .0563811    -1.34   0.180     -.186102    .0349077
          5  |   .4746472   .0567962     8.36   0.000     .3633287    .5859657
          6  |   .6547459   .0644554    10.16   0.000     .5284156    .7810761
          7  |   .6171797   .0612812    10.07   0.000     .4970708    .7372886
          8  |   .9303869   .0626694    14.85   0.000     .8075571    1.053217
          9  |    .151992    .071914     2.11   0.035     .0110432    .2929409
             |
       ocup1 |
          1  |  -2.339337   .4584868    -5.10   0.000    -3.237955    -1.44072
          2  |   -2.52693   .4520167    -5.59   0.000    -3.412866   -1.640993
          3  |  -2.487043    .452039    -5.50   0.000    -3.373024   -1.601063
          4  |  -2.262245   .4540505    -4.98   0.000    -3.152167   -1.372322
          5  |  -2.673428   .4510791    -5.93   0.000    -3.557527   -1.789329
          6  |  -2.759061    .457823    -6.03   0.000    -3.656377   -1.861744
          7  |  -2.896037   .4513964    -6.42   0.000    -3.780758   -2.011316
          8  |  -2.700907   .4518561    -5.98   0.000    -3.586528   -1.815285
          9  |  -3.280292    .451339    -7.27   0.000      -4.1649   -2.395684
             |
     college |   .3120206   .0328205     9.51   0.000     .2476936    .3763476
     less_hs |  -.2040829   .0438754    -4.65   0.000    -.2900772   -.1180887
    wife_age |  -.0040239     .00216    -1.86   0.062    -.0082574    .0002096
    wife_emp |   .2941425   .0251968    11.67   0.000     .2447577    .3435274
     wife_se |   .0937587   .0527397     1.78   0.075    -.0096092    .1971266
wife_college |   .1226652   .0277325     4.42   0.000     .0683105    .1770199
wife_less_hs |  -.0334356    .046925    -0.71   0.476     -.125407    .0585358
             |
    period_y |
     t08_11  |  -.9775543   .0440182   -22.21   0.000    -1.063828   -.8912802
     t11_14  |  -1.252174   .0440521   -28.42   0.000    -1.338514   -1.165833
     t14_17  |   -1.03814   .0465467   -22.30   0.000     -1.12937   -.9469105
     t17_20  |  -.7586526   .0481057   -15.77   0.000    -.8529381   -.6643671
        t20  |  -.9482772   .0634442   -14.95   0.000    -1.072626   -.8239288
        t21  |  -.5182357   .0765302    -6.77   0.000    -.6682321   -.3682392
        t22  |  -.5651515   .0855797    -6.60   0.000    -.7328846   -.3974183
             |
       _cons |   4.028526   .4878495     8.26   0.000     3.072359    4.984694
------------------------------------------------------------------------------

. log close
