hub_ten_y | Coefficient std t p_stat lower_95 upper_95q75                   |
           wife_ten_y |    .226288   .0306296     7.39   0.000     .1662532    .2863228
                      |
period_y#c.wife_ten_y |
              t08_11  |  -.0141375   .0307317    -0.46   0.645    -.0743723    .0460972
              t11_14  |   .0057015   .0356512     0.16   0.873    -.0641758    .0755787
              t14_17  |  -.0566228   .0312317    -1.81   0.070    -.1178378    .0045921
              t17_20  |  -.0636863   .0355266    -1.79   0.073    -.1333193    .0059467
                 t20  |  -.0238912   .0441108    -0.54   0.588    -.1103495    .0625671
                 t21  |  -.1616534   .0982621    -1.65   0.100    -.3542494    .0309427
                 t22  |  -.0921599   .1240769    -0.74   0.458    -.3353535    .1510337
                      |
            part_time |  -4.303368   .1837339   -23.42   0.000    -4.663491   -3.943245
              college |  -1.495208   .0915071   -16.34   0.000    -1.674565   -1.315852
              less_hs |  -2.023462   .2582043    -7.84   0.000    -2.529548   -1.517375
             wife_age |    .049978    .011672     4.28   0.000     .0271005    .0728554
              wife_se |   .6112179   .1487192     4.11   0.000     .3197248     .902711
         wife_college |    .418484   .1068205     3.92   0.000     .2091134    .6278547
         wife_less_hs |  -.9837912   .2447828    -4.02   0.000    -1.463571   -.5040112
                      |
             period_y |
              t08_11  |   .4009281   .2034383     1.97   0.049     .0021842    .7996719
              t11_14  |   .5761475   .2684025     2.15   0.032     .0500723    1.102223
              t14_17  |   1.104913   .2669009     4.14   0.000     .5817807    1.628045
              t17_20  |   1.545234   .2286892     6.76   0.000     1.096997     1.99347
                 t20  |   .9138333   .3841714     2.38   0.017     .1608483    1.666818
                 t21  |   2.382681   .8332766     2.86   0.004     .7494393    4.015923
                 t22  |   .2646178   .5820458     0.45   0.649    -.8762057    1.405441
                      |
                _cons |   6.571848   .3647147    18.02   0.000     5.856999    7.286698
