hub_ten_y | Coefficient std t p_stat lower_95 upper_95q75          |
  wife_ten_y |   .2055866   .0097892    21.00   0.000     .1863997    .2247735
   part_time |  -4.434358   .1646553   -26.93   0.000    -4.757083   -4.111634
     college |  -1.559125   .0597596   -26.09   0.000    -1.676253   -1.441996
     less_hs |  -1.466201   .1842005    -7.96   0.000    -1.827234   -1.105168
    wife_age |  -.0232961   .0083903    -2.78   0.005     -.039741   -.0068511
     wife_se |   .3468343   .1226638     2.83   0.005     .1064133    .5872552
wife_college |   .2471139   .0724882     3.41   0.001     .1050371    .3891907
wife_less_hs |  -1.905959   .2655099    -7.18   0.000    -2.426358    -1.38556
      35.age |   3.078305   .0538979    57.11   0.000     2.972666    3.183945
             |
          yd |
       2006  |   .0220683   .1617916     0.14   0.892     -.295043    .3391797
       2007  |   -.191713   .1321441    -1.45   0.147    -.4507153    .0672893
       2008  |  -.4253255    .191987    -2.22   0.027    -.8016199   -.0490311
       2009  |  -.1665732   .1882559    -0.88   0.376    -.5355545    .2024081
       2010  |  -.0196461   .2027159    -0.10   0.923    -.4169689    .3776768
       2011  |  -.0004653   .2196882    -0.00   0.998     -.431054    .4301234
       2012  |  -.0837993   .1581466    -0.53   0.596    -.3937664    .2261678
       2013  |   .1580075   .1692051     0.93   0.350    -.1736344    .4896494
       2014  |   .1770949   .1980597     0.89   0.371    -.2111018    .5652916
       2015  |   .3412477   .1867308     1.83   0.068    -.0247445    .7072399
       2016  |   .2387339   .2070021     1.15   0.249    -.1669901    .6444578
       2017  |   .5288645   .1955484     2.70   0.007     .1455899    .9121391
       2018  |   .3816577   .1973232     1.93   0.053    -.0050955     .768411
       2019  |   .2418067   .2323275     1.04   0.298    -.2135549    .6971683
       2020  |   .1780259   .2261141     0.79   0.431    -.2651575    .6212093
       2021  |   .2497203   .2343192     1.07   0.287     -.209545    .7089856
       2022  |  -.0900369   .2418581    -0.37   0.710    -.5640784    .3840047
             |
       _cons |   8.746647   .2525481    34.63   0.000     8.251653    9.241641
