wife_ten_y | Coefficient std t p_stat lower_95 upper_95q50          |
   hub_ten_y |   .2696374   .0162952    16.55   0.000     .2376987    .3015761
  hub_ten_y2 |  -.0080047   .0009073    -8.82   0.000    -.0097829   -.0062264
   part_time |  -2.440245   .0510138   -47.83   0.000    -2.540233   -2.340258
     college |   .4802371   .0434259    11.06   0.000     .3951223    .5653518
     less_hs |  -.8630821   .1878682    -4.59   0.000    -1.231304   -.4948603
     hub_age |  -.0008692   .0047363    -0.18   0.854    -.0101523     .008414
      hub_se |  -.1224833   .0620089    -1.98   0.048    -.2440207   -.0009459
 hub_college |  -.2412374   .0225829   -10.68   0.000    -.2854998   -.1969749
 hub_less_hs |  -.1885186   .1732763    -1.09   0.277    -.5281403    .1511032
             |
    period_y |
     t08_11  |  -.0723453   .0606645    -1.19   0.233    -.1912478    .0465572
     t11_14  |   .5974998   .0600329     9.95   0.000     .4798352    .7151644
     t14_17  |     .88268   .0642902    13.73   0.000     .7566712    1.008689
     t17_20  |   .0635322   .0696605     0.91   0.362    -.0730023    .2000668
        t20  |  -.5260422   .1622697    -3.24   0.001    -.8440909   -.2079934
        t21  |  -.5618858   .1009898    -5.56   0.000    -.7598259   -.3639457
        t22  |  -.7547554    .099752    -7.57   0.000    -.9502693   -.5592415
             |
      35.age |    1.83674   .0519694    35.34   0.000      1.73488      1.9386
       _cons |   2.950891   .1764771    16.72   0.000     2.604995    3.296786
